run_hash,instance,solver,seed,final_cost,initial_cost,improvement,improvement_pct,time_seconds,n_iterations,n_vehicles,acceptance_rate,iterations_per_second
3d3174a724b8ec7976293ba5c34c49573dc9375ab77720ca289abdc1cea012db,C1_2_3,simulated_annealing,42,3406.6,3410.0,3.400000000000091,0.09970674486803786,0.08634376525878906,346,24,1.0,4007.2378007024677
5273d8a7c9b6e137734e463a34686b788ae0cf2d480020e01d3bc10264d4c344,C101,alns,47,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,66.28684878349304,307,10,0.9771986970684039,4.631386249823511
050fe2f5404fe7701c5e99c5856496f82832c6149a4427388046b0928edd5a9d,C102,simulated_annealing,42,1059.8,1059.8,0.0,0.0,0.04954075813293457,346,13,1.0,6984.148265788853
23cbf9fe642f3737650128a51cbbe65b4224a50c4160078b249d0d47f41214bc,C1_2_3,simulated_annealing,42,3226.4999999999995,3410.0,183.50000000000045,5.381231671554266,37.651310205459595,154300,24,0.9996241088788075,4098.13095900248
fa16a4d086d7cf5aebf7a40c73b9618ac3de333f3a66e1f6320126abc3a2fb2b,C101,simulated_annealing,45,967.4000000000001,1010.4000000000001,43.0,4.255740300870942,3.1097891330718994,22540,13,1.0,7248.079865059734
18eed9bc3f06afc401ade2587778e6d8896d93c5ab2a34d04f0480d962ced825,R101,simulated_annealing,57,1954.5,1954.5,0.0,0.0,0.19667577743530273,1004,28,0.9970119521912351,5104.848258857244
f1bb62e53fd0186a2d1f758f1d108c0155dbb0a48910c5f11d451711c96ecaa2,C1_2_3,simulated_annealing,42,3406.0,3410.0,4.0,0.11730205278592376,0.20302486419677734,798,24,1.0,3930.553053967598
0a98b74a913c0c79f55709720d9fd94f06e954775fb4ab75c763f79d95aaa8a6,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.06223917007446289,452,13,1.0,7262.307634552768
f4060f1228f4aa68efb7398a21de7089e617ecceda1f2d7f36eb67039e03407a,C1_10_1,alns,45,56247.799999999996,56375.200000000004,127.40000000000873,0.22598589450681986,264.540230512619,2,130,0.5,0.007560286751563092
39114cb1b08ee268b25de05114ed1e6adc6023b22606cecf6724f73b0d4827eb,C101,alns,42,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.67063856124878,131,10,0.6793893129770993,1.08559962524362
6ea33bfd53113ab98f282a232bd7f79b532ed6722ecc5dc64c6131f018d4a535,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,3.139094829559326,4135,79,1.0,1317.25870816731
f3521aba7003bd3a0549746ab4fd40c4c9e877f62160d86d9885c9d8333ee60c,C102,simulated_annealing,42,1057.8,1059.8,2.0,0.1887148518588413,0.14093470573425293,992,13,1.0,7038.720482877506
cd96456f7e91f852120975b5be5986ebbfd5c23a4e09a34f881e6aabab4428d9,C1_2_3,simulated_annealing,42,3406.6,3410.0,3.400000000000091,0.09970674486803786,0.0919802188873291,360,24,1.0,3913.885010873707
284cd0b266bdf59e8245b20bc6c54786f4c02f8613085b239635fa9739bca460,C101,simulated_annealing,43,1008.6000000000001,1010.4000000000001,1.7999999999999545,0.17814726840854656,0.13735103607177734,1010,13,1.0,7353.421050804385
a4bfb7cd99b6ba817fa597ff3231d04a278f04298ef2ef4d5f0ea5ea15fed750,C1_2_3,simulated_annealing,42,3406.6,3410.0,3.400000000000091,0.09970674486803786,0.14108681678771973,530,24,1.0,3756.5522567387848
304b57c133d683ee0900a3f27bfabda141183781201dd217bfa0d2bd24805ea2,C101,alns,41,875.9000000000001,1010.4000000000001,134.5,13.31155977830562,120.22972559928894,267,11,0.8951310861423221,2.2207486432255408
871b952404046904d3b0a2596029990c03ca7e22765904f3e4aa8d6d7a4beda5,C101,alns,42,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.14672183990479,132,10,0.8181818181818182,1.0986566922390915
7ea471dd78df07f77d0d4d482e1648c2e1af115199842fd5db633c42356be91b,C101,alns,44,859.7,1010.4000000000001,150.70000000000005,14.914885193982585,152.3454830646515,687,11,0.9781659388646288,4.509487161548826
c96cebf76646c15bed111c8ddf7e7fe030d6210ec420163d6b67fa2672da4e43,C101,alns,40,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.78437280654907,133,10,0.8947368421052632,1.101135825021137
efabd5a04c186b48fcbace775156cecafa1b480e9f034779ab83b8d680936339,C1_2_3,simulated_annealing,42,3406.0,3410.0,4.0,0.11730205278592376,0.2146906852722168,878,24,1.0,4089.6045344805757
230b96fec010ee02c724e03e9846cfe6e3f797ed789dff7dbe26707dd92928f7,C1_2_1,simulated_annealing,44,3454.0,3454.0,0.0,0.0,0.25774598121643066,1001,26,1.0,3883.668700771924
18f83ebdfe5dfa4f16aa86b12dedf2c7fcd6e19411dff6b74f3ee67e1fc3f1a1,C101,simulated_annealing,42,922.3,1010.4000000000001,88.10000000000014,8.719319081551873,22.89697241783142,177267,12,1.0,7741.940583461165
e0a39b23d75477a1dfad9339e754b4388abad7528e7d49e33d868e6b2378b2bb,C101,simulated_annealing,42,949.8,1010.4000000000001,60.600000000000136,5.997624703087899,10.000233888626099,74267,12,1.0,7426.526301996654
bb309cc41dbabe065f7e0a64ecbc69a31a79874434d8c09ca0c5d9d4cf3c7ba2,C102,simulated_annealing,42,1059.8,1059.8,0.0,0.0,0.09570765495300293,681,13,1.0,7115.418305196213
0fc2f648abae6ca7fb2d0c1b591fcafcca2a82241024728a794821598ed2be1e,C1_2_3,simulated_annealing,42,3384.100000000001,3410.0,25.89999999999918,0.7595307917888323,0.9134507179260254,3677,24,0.9994560783247213,4025.3950517971753
e2d25999c4ee66ea0d22ad9f5f3dccae05d9e38a49dd8e559d4021f1a96631d4,C1_4_1,simulated_annealing,42,9495.599999999999,9623.4,127.80000000000109,1.3280129683895618,68.6375470161438,138149,52,1.0,2012.7321853082374
c9a146cfde3793ae6b14be4dc94a32d861d4d2ad886b8eea1c49d8477e30202f,C101,simulated_annealing,42,1007.9000000000001,1010.4000000000001,2.5,0.24742676167854313,2.4833269119262695,18412,13,1.0,7414.247359691423
3a5a766537abe69f2e5a3a8b51d414cc38b82ebbfc0601797958004aba9d0d2c,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.23883962631225586,1764,13,1.0,7385.709093740455
887ddf3acbf78e12aeb722e5369757e6fe83f6f677f813291b9ab7644c53ad00,C1_4_1,simulated_annealing,42,9623.4,9623.4,0.0,0.0,0.8177287578582764,1604,53,1.0,1961.5306231873958
a1533413d68e4b34d45b40d13a1c1c3460e68d5dc56432893aecb74072c6f457,C1_4_1,simulated_annealing,42,9621.699999999999,9623.4,1.7000000000007276,0.017665274227411598,1.5467052459716797,3078,53,1.0,1990.0365683872249
43e5f8a13cf5f465e8c68e83125a2c4884cb1855c0cc3a993d514c14b5ed6bde,C1_4_1,simulated_annealing,42,9619.999999999998,9623.4,3.400000000001455,0.035330548454823196,9.23293137550354,18412,53,1.0,1994.1662350973402
f7ac74901168ad8df26be24e0a8eb7af523b1206c814ee400ee625655e5b6c7a,C1_2_1,alns,42,3052.8,3454.0,401.1999999999998,11.615518239722055,551.3690609931946,306,23,0.9738562091503268,0.5549821737345848
cb27d6db79fc04738e847f958256a6c08297f3751f2ca2dd9dcfc042b6c4f008,C101,simulated_annealing,42,985.3000000000002,1010.4000000000001,25.09999999999991,2.484164687252564,2.74892258644104,20021,13,1.0,7283.217104313104
ec36114a96356cefaeaa073c263e05d923007012faebe7164d2c5a736510797f,C101,alns,54,865.1999999999999,1010.4000000000001,145.20000000000016,14.3705463182898,105.89882731437683,493,11,0.9574036511156186,4.655386773419636
21d2137d45ce6ae0140014a87cd52da60b6039f4a38a625b38f0eb17470206b7,C1_2_1,simulated_annealing,47,3446.6,3454.0,7.400000000000091,0.21424435437174555,7.5494091510772705,29011,26,1.0,3842.817288007267
e268b53a96a682ce368167102af2e69ec101fe7f6f40acc92003eb194e56e253,C102,simulated_annealing,42,1059.8,1059.8,0.0,0.0,0.05053973197937012,360,13,1.0,7123.108609815124
80e33c14872035bbafe5fa00f39a52722e2e9e9f1e1462fe147f550da27a3a86,R101,alns,53,1709.7,1954.5,244.79999999999995,12.524942440521869,120.0648820400238,601,20,0.9950083194675541,5.0056268726408755
f851dda66fbfa0089666f3124c7b184f6265ab186f0a9a057dddb447c6694ec7,C102,simulated_annealing,42,912.0,1059.8,147.79999999999995,13.946027552368367,27.193180799484253,207265,12,0.9997973608665235,7621.947631956722
62404677781ea0ddfb226311e8dab041a482182ef0fe1a40f7580dd02246c7da,C1_4_1,simulated_annealing,42,9623.4,9623.4,0.0,0.0,0.9322714805603027,1833,53,1.0,1966.1654767110886
a3864000c90f31dc2c4274eb4114e0f4ca2577b34d36afa8c7896ded9dfd7f39,C101,simulated_annealing,54,1010.4000000000001,1010.4000000000001,0.0,0.0,0.13579773902893066,1000,13,1.0,7363.892853819589
41e75e5ddac39c2a0b78e2a730a05ce2caa445649a711391ea64c956231ca92b,C101,alns,40,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.02391052246094,1835,10,0.7852861035422344,15.288620342499199
b8b648706bbf88255beb3a73f17bd1722cd7042464b01016396ae2d29d3e4b01,C1_4_1,alns,46,8680.1,9623.4,943.2999999999993,9.802148928653068,244.11237215995789,13,50,0.9230769230769231,0.053254162765177575
a900878994bf8d7261d70905dd2cae4ed5c8c1cbf8418ca4363ab5f63507b705,C1_2_3,simulated_annealing,42,3406.6,3410.0,3.400000000000091,0.09970674486803786,0.0961146354675293,378,24,1.0,3932.8037625206507
8ec11b691e997ea47fea9a5b923316f36c7ec1963055db98f00f4832fc646ecd,R101,alns,43,1685.9999999999998,1954.5,268.5000000000002,13.737528779739074,120.05898690223694,627,21,0.988835725677831,5.222432873855258
b4b6538947252539a59ab0ec61b5937dfc38edc65896830d7c88556ee4601ee2,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.37030839920043945,2757,13,1.0,7445.14573785754
7d463be9472391c596b55aa5ab14a6b1cfcff7f5303ab8d2fa24653d2b5a118e,R101,simulated_annealing,49,1954.5,1954.5,0.0,0.0,0.19527411460876465,1003,28,0.9980059820538385,5136.369467143812
d72f19b99c3073cb8b6adb08f6793611a81c6c78d42a84468e6a1da64e82577f,C101,alns,42,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.35254168510437,130,10,0.8,1.0801599881466373
7bbde0f6ea1b7c9b40192c25cdea22d561b021786f48826035a1d0493aca652c,C1_2_3,simulated_annealing,42,3401.3,3410.0,8.699999999999818,0.25513196480937883,0.43457698822021484,1764,24,1.0,4059.1196676666223
440060afdd8bc4113a8b31344f845c4bf9fb3f7e5c8ce33279d754a30268debf,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.10970687866210938,798,13,1.0,7273.928578879655
62a5622c74da8e1dd8d705d1e86ec9186bb41a55b0a4d510ada12aa5d1250fe9,C201,alns,42,589.0999999999999,873.5,284.4000000000001,32.55867200915857,149.11001086235046,320,3,1.0,2.1460665058592547
007bed5cf41a1fb9cad18ce7960c6f811f5fc684b64d4a731aa0cd9121cd662c,C1_10_1,simulated_annealing,46,56375.200000000004,56375.200000000004,0.0,0.0,12.737287998199463,10000,130,1.0,785.0964821878563
a26b8f83b389596090cff558db8d5dc813a01fa2cf2273d20e5de81102c6320c,C101,alns,40,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.14007711410522,268,10,0.8992537313432836,2.2307293822149132
6afb5e3427760a4e6bc240313a919597d93dfb936fbf04bb4c2f128ce8d35df5,C1_4_1,simulated_annealing,42,9621.699999999999,9623.4,1.7000000000007276,0.017665274227411598,1.8468358516693115,3675,53,1.0,1989.8898955628645
5876026ea352fdc4b52ae8b7eb07cb1eaa43f4571c5bc78adb3edc3f4337ace6,C101,simulated_annealing,44,962.2,1010.4000000000001,48.200000000000045,4.770387965162317,3.919098377227783,29011,13,1.0,7402.467916746005
75398da81ff56269b67d5ceb23d1dfbc8bf14dbc71050095fd882400e17dcd31,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.0898275375366211,658,13,1.0,7325.147922837638
376e1df897d721022aa6f08ad9904491c201272b770692289f9f0592205d068f,C1_2_3,simulated_annealing,42,3406.6,3410.0,3.400000000000091,0.09970674486803786,0.11586117744445801,454,24,1.0,3918.4825324051303
a52b03c759e91f46f74aaa40b0d1e40f983d4e4b1ca54d885082f9aca393b7cb,C1_4_1,simulated_annealing,42,9623.4,9623.4,0.0,0.0,0.26467347145080566,507,53,1.0,1915.5678777358505
2cb4ef36900275427b44e9fb8172c9d6116b6c1138d196b92ea70461bc8f2443,C101,alns,41,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.26806426048279,132,10,0.6742424242424242,1.0975482212310956
f303bcf95b787691c42b24fc08c2a1bf04bc1a108b8acf15fced29e7f81460cb,C101,alns,40,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.18179631233215,134,10,0.7238805970149254,1.1149775100029016
b9058c2765a20bd3a338102cd3c539ca8869502352fed8b729ec2bec08d0e3fa,R101,local_search,0,1836.5,1954.5,118.0,6.037349705807111,1.6440417766571045,17,26,0.9411764705882353,10.340369838147772
ff1afc94abaac99758fd9a58ba5372409f81c869cb2eb0785fb3b12cc4915902,C1_10_1,alns,44,55742.60000000001,56375.200000000004,632.5999999999913,1.1221246221742738,249.93997764587402,1,130,1.0,0.004000960588293099
b8b648706bbf88255beb3a73f17bd1722cd7042464b01016396ae2d29d3e4b01,C1_4_1,alns,46,8880.6,9623.4,742.7999999999993,7.718685703597473,245.96104288101196,20,51,0.8,0.08131369002885289
a9653ab7260c27ad5ab20b1b5911cbb23e4e17d4a7b0f3278ed6cba3e0cacf68,C1_4_1,simulated_annealing,42,9619.999999999998,9623.4,3.400000000001455,0.035330548454823196,10.0122652053833,20021,53,1.0,1999.6473914050237
415e2911b6e2411039599fcd6a5f61cd2210a551b34cf8777608b649bb2493ed,C1_4_1,simulated_annealing,42,9623.4,9623.4,0.0,0.0,0.39283323287963867,764,53,1.0,1944.8456394576071
dd594d916cd296e2faef9f6f118d6620a337a62f3264699dc981198848b86f7d,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.043233633041381836,315,13,1.0,7285.994209612044
242e87695a4ef68797d2e2763bf8dadf9207857a54e7f164b51f74d9dfa67f14,C101,alns,40,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.1300675868988,133,10,0.8796992481203008,1.1071333153441494
415d25d7ad5370b8ccfad74c1981732a37fcf1933d19a0d76e4da8a11fbc230c,C1_4_1,simulated_annealing,47,9562.800000000001,9623.4,60.599999999998545,0.6297150695180347,14.974422454833984,29011,53,1.0,1937.370211606043
b3ee6abc9049bbde9ea2ad1aec43501aa88abedc324ebd1cfa181b56a6b43b94,C1_4_1,simulated_annealing,42,9623.4,9623.4,0.0,0.0,0.17821764945983887,346,53,1.0,1941.44632166732
b8e95d9f9e9854ac0475cae2a387483dc1e755f687c5ffce1367be7b183fd9c8,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.10765695571899414,764,13,1.0,7096.6153082963865
1d5f048f018e8b86c3b16eb5dad39f564e1d6f7fd0ded32b3923e38a725a63ef,R101,local_search,2,1836.5,1954.5,118.0,6.037349705807111,1.6488285064697266,17,26,0.9411764705882353,10.310350611537132
247052971e50a205044b0859a272c246b7a4af5c1f8903de2069807ba60f8c35,C101,alns,42,889.4000000000001,1010.4000000000001,121.0,11.975455265241488,120.04268145561218,1732,11,0.7840646651270208,14.428201527974334
2a35d087e16229fcdfc080e2e5181939dc872b4e37bc5cfc04f4d5e28812c83d,C1_6_1,simulated_annealing,42,18481.099999999995,18485.399999999994,4.299999999999272,0.023261601047309087,15.49540901184082,20713,79,1.0,1336.7185070217995
73ca8d70de6a913ca709a51603030eb818d6cb399ef1f2fee0b84fc6ad48b1dc,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,0.23770999908447266,301,79,1.0,1266.2487954199883
a13ee4e02456e7c04e61a902d15535fee0d99f195d5dede0cd26014a7955c0ad,C101,alns,46,828.0000000000001,1010.4000000000001,182.39999999999998,18.052256532066504,137.18726778030396,600,10,0.975,4.3735837130371245
4a4743b1228bd67df282a36724e0babb4ede731a03c35f47aa8ab29fc95e782f,C101,alns,42,827.3000000000001,1010.4000000000001,183.10000000000002,18.1215360253365,120.39377951622009,132,10,0.9090909090909091,1.0964021607297099
f0396a7e86d9db6e960d0eb55b4199abf5256225f63b694ca123a6d8d4188913,C102,simulated_annealing,42,1046.5,1059.8,13.299999999999955,1.2549537648612905,0.4508020877838135,3216,13,1.0,7133.950989025286
4213b41a434a6053b69c6e60017eac2a499ddd30d923c40ea2e94ec75f7e7d9b,C101,alns,42,886.6,1010.4000000000001,123.80000000000007,12.252573238321462,120.20355772972107,269,11,0.8921933085501859,2.2378705346213565
42ba86edd69a757db2286e056ad1bae5f7c1432e8e66339b799223299930ea75,C101,simulated_annealing,52,1010.4000000000001,1010.4000000000001,0.0,0.0,0.13675355911254883,1000,13,1.0,7312.423943401687
70ef8a5a7c7a6d2437ffbb7f37faddd418191eb2717fadd24fcbd799e4dcd4bb,C101,alns,42,921.8,1010.4000000000001,88.60000000000014,8.768804433887583,120.12573146820068,267,13,0.8726591760299626,2.2226711690881933
aed603f86498cea340c1be77b586aa5b5bf97b92cc0d99ecb81664426d26a8e0,C1_4_1,simulated_annealing,42,9623.4,9623.4,0.0,0.0,0.1932833194732666,378,53,1.0,1955.6783328748757
2b70a894976d79ce7f93f56a203abac2e6fc5cb0006e4034f62f68bbf81a508b,C102,simulated_annealing,42,1059.8,1059.8,0.0,0.0,0.07079839706420898,507,13,1.0,7161.179080653309
6fb11399bc3ddbbb7db4663540d02371a25f9358961971e7a6562d938f6437af,R101,alns,46,1707.2000000000003,1954.5,247.29999999999973,12.652852391916078,120.00088810920715,597,21,0.9949748743718593,4.9749631807449495
e5fa744748d994742303531211cdf9ae6a2cbec7b4abc07d0ce66e533a0d2629,R101,simulated_annealing,56,1950.0,1954.5,4.5,0.23023791250959325,0.6228256225585938,3212,28,0.9959526774595268,5157.14171617566
dba5e4764231cd6aee6038661148bcea84e9350937f18fb40ded6df7ce9fa88d,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,2.0898921489715576,2757,79,1.0,1319.2068314897151
7d5f5652fd91510ba05b1676155660b2ce59cf6294e3916606eed8d321df296e,C1_4_1,simulated_annealing,42,9492.999999999998,9623.4,130.40000000000146,1.355030446619713,80.0802788734436,161173,52,1.0,2012.6428412507507
66f4e8eaf32bd7fbc96985d342be318f013efc85cc9339a1c38b7d28d0e1c5bd,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,0.35384678840637207,454,79,1.0,1283.0411773544427
226f5319f67c1ee85790c8f6ddabaa6940053a0a9919391b6ecfea82b240300a,C101,alns,41,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.00647807121277,1881,10,0.8665603402445508,15.67415384762646
29084feba16c3ac94332d8037a3a4f5f34e282f8427ea85b233b29a276e996e3,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.05477309226989746,395,13,1.0,7211.570200448343
dc811049b375dfc6a5f16743398fd8dd658d25494bdb7e15d4381c67877bf503,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.3825809955596924,2757,13,1.0,7206.3171772729565
7c5b0ae0026ffd7165fbb6aa80814953ed7e84117deffea55b7696ea29bd2b9d,C1_6_1,simulated_annealing,42,18481.099999999995,18485.399999999994,4.299999999999272,0.023261601047309087,13.301986694335938,17719,79,1.0,1332.0566624491403
aa7dac37382e74c71a5957f717c27197fa1a66301f11d741917d83bae632f7f3,C101,alns,41,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.03638553619385,1702,10,0.8854289071680376,14.179034068689166
fed8ec0d426136f1a0dab12821c2d842020ec0b2db7764f39e80c97d22986f26,C1_4_1,alns,45,7989.999999999999,9623.4,1633.4000000000005,16.973211131201037,247.9826638698578,18,44,0.9444444444444444,0.07258571917529874
bd16a39f0fd0de351c576caef833e8cea92a9312fe858017853444588cf242fc,C102,simulated_annealing,42,912.0,1059.8,147.79999999999995,13.946027552368367,23.859298706054688,177307,12,0.9997744025898583,7431.358405978858
19421c1e5890d7d2de06d7a5d0295c4a4be6e2c8fc236a3fd6697fde827b7658,C1_2_3,simulated_annealing,42,3307.8,3410.0,102.19999999999982,2.9970674486803466,4.311591625213623,17730,24,0.9993795826283136,4112.17052568645
fd7b2ec4bcf8e59ad0a04cc6c16495228a5257bf8a25743daffd3e5ffcff00f9,C1_2_3,simulated_annealing,42,3319.2000000000003,3410.0,90.79999999999973,2.662756598240461,3.9469916820526123,16122,24,0.999317702518298,4084.629839304814
d269c22dc26b7c9226fd0fed70fb25ef44392b73c16a7564343db332b245e790,C101,alns,42,827.3000000000001,1010.4000000000001,183.10000000000002,18.1215360253365,120.00153923034668,1707,10,0.9015817223198594,14.224817539409727
5d3b7d472d464cb13558d445ab16f521fd6921da662a89c019edefeeb02a82ae,C201,alns,0,589.0999999999999,873.5,284.4000000000001,32.55867200915857,1338.317575931549,3000,3,1.0,2.2416204150287875
5037ca0d7e74dbf93599df5ce472648eb03f31bc168e0220a02d580dcd6b204e,C101,alns,57,858.1000000000001,1010.4000000000001,152.29999999999995,15.073238321456842,109.80693817138672,494,11,0.979757085020243,4.498804977413764
d7baf86eeebbb2f642148bb92b13852686fadc1b07d953b45c64c2740b9eeae6,C102,simulated_annealing,42,1018.3000000000002,1059.8,41.49999999999977,3.9158331760709353,2.6976847648620605,20026,13,0.9997503245780486,7423.402563873685
d57d9e28037b8aa8575c5418b60bbb285cb610d1c788e485dfdc90baad0131f7,C1_2_3,simulated_annealing,42,3404.2999999999997,3410.0,5.700000000000273,0.16715542521994936,0.3473985195159912,1375,24,1.0,3957.99038497833
f50abdecacc71e99c9e6b2e102fd439b34d1ebc2373ce631ed3d5d23e3ec4961,C1_4_1,simulated_annealing,42,9619.999999999998,9623.4,3.400000000001455,0.035330548454823196,8.838669061660767,17719,53,1.0,2004.71359164913
8772e15f57bc9d8222f912c1da208bb5d47d0a335a6adb166a1f5a9bf80aeb3d,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.12212252616882324,878,13,1.0,7189.500803367309
594c312bc3d95ddf8e16ae2132154ada4e8fa67b0e6412d6ee94d6e3d0bfe794,R101,alns,57,1674.8999999999999,1954.5,279.60000000000014,14.3054489639294,93.97667860984802,486,20,0.9876543209876543,5.171495813526985
001a0afb9b1462600bd839393f9c1a6710ecc8c59a9f6904a9a04a3f663ce60d,C102,simulated_annealing,42,1057.8,1059.8,2.0,0.1887148518588413,0.2753591537475586,1993,13,1.0,7237.8200356728485
fb4ca48211871150f62b9804b6735563257c449c20301a561255902bb3416406,C1_2_1,simulated_annealing,43,3337.0000000000005,3454.0,116.99999999999955,3.387376954255922,7.658331394195557,29011,26,1.0,3788.1620037999623
5af47f9784c2d95b63e9ad64d53d18b7440d24f12dca93553602107b1d8f3f4b,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.19810199737548828,1375,13,1.0,6940.868937296907
6e1150ef0a60092a1f83276df2b3198ddeffa4049509900d74038ae90b17c6e9,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.05419039726257324,391,13,1.0,7215.300491440488
7c9ef36836a222f5c9d988e5a1e21547a8a1b59550fe91079614c4af89e7c7cb,C1_4_1,simulated_annealing,42,9623.4,9623.4,0.0,0.0,0.2223985195159912,435,53,1.0,1955.9482722578198
f023737c766a8462b129e55914abd9f76ab8ad70ca8a27cb40f374fe61f95f9f,C1_2_1,simulated_annealing,42,3453.4,3454.0,0.599999999999909,0.017371163867976522,1.308457374572754,5000,26,1.0,3821.2937594796567
156d34577f1cef5b888b3f7f5c0568d1f1928b7e6118ea83c574f6d91280fc2a,C1_2_3,simulated_annealing,42,3389.9,3410.0,20.09999999999991,0.5894428152492642,0.7530755996704102,3079,24,0.9996752192270217,4088.56693982324
7dc374a82acb610e4a540d9f31e9589eb5905a898d88678b8f75c1fca5e35442,C101,alns,42,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.22102618217468,135,10,0.8740740740740741,1.1229316891325671
971e35822f23ed63ed8a6836aeba1da432e0a1d56992fc2f8d2d4c0a14e48f83,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.05605816841125488,405,13,1.0,7224.638468899521
66532c476b5051f08087a8c2f21c4d27a9852755718cd7b46caa5de65885ba58,C1_10_1,alns,48,46949.00000000001,56375.200000000004,9426.199999999997,16.720472832025422,2990.144893169403,2,129,1.0,0.000668863908424217
1c1e252dfc706b79ef2a0140a07f5e2a40b4a614638bc9da390ded950e00ce88,C101,alns,48,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,94.54475402832031,418,10,0.9904306220095693,4.421186604121797
995700654a851dff147b4b608b5f95c93e8e491c6fbcc98d8e15b732870f7279,C1_4_1,simulated_annealing,48,9598.3,9623.4,25.100000000000364,0.26082257829873395,14.9568772315979,29011,53,1.0,1939.6428512972855
df5d97073f1e98ce16723a4a69b7fa4838b2de5aa20c815578a35e60111850b8,C101,alns,45,862.5,1010.4000000000001,147.9000000000001,14.63776722090262,94.82668042182922,416,11,0.9783653846153846,4.386950994693222
78f56d6585989baaf5bf2d32630fe49714992c0878819a6b7efcedbc64c0fc68,C101,alns,0,827.3000000000001,1010.4000000000001,183.10000000000002,18.1215360253365,180.89978218078613,826,10,0.9612590799031477,4.566064093844618
ad7271919a8631c3143f28ec8e98a0c168bacb1f17dcc5d12a75e2ba4e04bb94,C102,simulated_annealing,42,1057.8,1059.8,2.0,0.1887148518588413,0.10938072204589844,798,13,1.0,7295.618323539156
0f5286d2dfbee3e93085e6be544ba392b725757047f20fefc3101dc7cc9b1681,C1_2_3,simulated_annealing,42,3403.6,3410.0,6.400000000000091,0.18768328445748067,0.3753223419189453,1535,24,1.0,4089.817814073799
fb59d4af62168ff902c3453e5effef718678f076bba4d47d59b70fb193fe1bc2,C103,alns,42,929.5999999999999,929.5999999999999,0.0,0.0,60.93659162521362,300,12,0.9666666666666667,4.923150310820298
87b041426c071eb2c5a216a2a7fc4e66722a9b7ca1c5939f888d5aab0070800f,R101,alns,45,1694.3,1954.5,260.20000000000005,13.31286774111026,120.1214246749878,622,20,0.9919614147909968,5.178093763730689
6da379419115658ca852aef165f4c4910f51d818832aaebcdd25b3379e252432,C101,alns,42,887.4,1010.4000000000001,123.00000000000011,12.173396674584334,120.34134840965271,262,11,0.8244274809160306,2.1771403051603557
ee84578a6ba4e4961b8086fb4afccd2f12d6b00319470c4ba3c7c0a51b43ee7d,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,0.7507262229919434,992,79,1.0,1321.3871710068745
eb216236e45e861d9ade111b64754b59a072ba2fea1cc715a63df30f5ba913d0,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.46515655517578125,3537,13,1.0,7603.891551444177
f57e08207545135b4c36ff8ab6cb71dc1f666500e2848889cf5eedad4b5ea421,C1_4_1,simulated_annealing,42,9623.4,9623.4,0.0,0.0,0.26370668411254883,508,53,1.0,1926.3827221883685
117d09c5d11487d532599f4df96d825f00bc725e29189af140513876c3457b54,C1_2_1,alns,46,3111.7999999999993,3454.0,342.2000000000007,9.907353792704132,240.04471635818481,152,23,0.9671052631578947,0.6332153538142946
